Numéro de notice,Titre,Facteur ou auteur,Type d'objet,Instrument niveau 1,Instrument niveau 2,Instrument niveau 3,Collection d'origine,Incontournable,URL Photographie,URL Enregistrement,Enregistrement,Continent,Pays,Code ISO-2,Ville,Coordonnées,Autres descripteurs géographiques
793753,Sonnailles / E.169,Anonyme,Instrument de musique,Instrument à percussion,Cloches,Sonnaille,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028213.jpg,,,Asie,Inde,IN,,,
793756,Clave / E.964,Anonyme,Instrument de musique,,,,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028360.jpg,,,Asie,Chine,CN,,,
793772,"Claquettes à trois lames ""paiban"" / E.963",Anonyme,Instrument de musique,Instrument à percussion,Claquettes,Claquettes,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028355.jpg,,,Asie,Chine,CN,,,
793778,"Orgue à bouche ""sheng"" / E.1857",Anonyme,Instrument de musique,Instrument à vent,Orgues à bouche,Sheng,Albert Lavignac,,https://mimo-international.com/media/CM/IMAGE/CMIM000028222.jpg,,,Asie,Chine,CN,,,
793782,"Flûte à embouchure latérale ""di"" / E.599",Anonyme,Instrument de musique,Instrument à vent,Flûtes,Di,Julien Fau,,https://mimo-international.com/media/CM/IMAGE/CMIM000028324.jpg,,,Asie,Chine,CN,,,
793784,"Cymbalettes ""zang"" / E.1499",Anonyme,Instrument de musique,Instrument à percussion,Cymbales,Zang,Alfred Jean Baptiste Lemaire,,https://mimo-international.com/media/CM/IMAGE/CMIM000028207.jpg,,,Asie,Iran,IR,,,Moyen Orient
793788,Hochet / E.01470,Anonyme,Instrument de musique,Instrument à percussion,Hochets,Hochet,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028126.jpg,,,Amérique du Sud,Surinam,SR,,,Guyane (région et département) | Amérique
793789,Tambour cylindrique sur pied / E.319,Anonyme,Instrument de musique,Instrument à percussion,Tambours,Tambour cylindrique,Louis Clapisson,,https://mimo-international.com/media/CM/IMAGE/CMIM000028067.jpg,,,Océanie,,,,,Tahiti | Polynésie
793793,"Lyre ""kissar"" / E.778",Anonyme,Instrument de musique,Instrument à cordes,Lyres,Kissar,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028891.jpg,,,Afrique,Ethiopie,ET,,,Afrique Orientale
794290,"Gong ""ghari"" / E.856",Anonyme,Instrument de musique,Instrument à percussion,Gongs,Gong,Sourindro Mohun Tagore,,,,,Asie,Inde,IN,,,Bengale
794291,"Gong ""kansara"" / E.854",Anonyme,Instrument de musique,Instrument à percussion,Gongs,Kasar,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028349.jpg,,,Asie,Inde,IN,,,Bengale
794292,"Flûte à embouchure terminale ""langa bansi"" / E.829",Anonyme,Instrument de musique,Instrument à vent,Flûtes,Basi,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028332.jpg,,,Asie,Inde,IN,,,Bengale
794293,"Clarinette idioglotte ""kalama"" / E.832",Anonyme,Instrument de musique,Instrument à vent,Clarinettes,Clarinette,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028336.jpg,,,Asie,Inde,IN,,,Bengale
794294,"Cymbalettes ""manjira"" / E.846",Anonyme,Instrument de musique,Instrument à percussion,Cymbales,Manjira,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028346.jpg,,,Asie,Inde,IN,,,Bengale
794298,"Luth à manche long ""sruti vina"" / E.802",Anonyme,Instrument de musique,Instrument à cordes,Luths,Luth,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028914.jpg,,,Asie,Inde,IN,,,Bengale
794300,"Luth à manche long ""bipanchi vina"" / E.796",Anonyme,Instrument de musique,Instrument à cordes,Luths,Vipanci vina,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028905.jpg,,,Asie,Inde,IN,,,Bengale
794301,"Cithare sur table bombée ""kayagum"" / E.1596",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Kayagum,Min Yông-Ch'an,,https://mimo-international.com/media/CM/IMAGE/CMIM000028687.jpg,,,Asie,République de Corée,KR,,,Corée | Extrême Orient
794302,"Cithare sur table bombée ""koto"" / E.1410",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Koto,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028616.jpg,,,Asie,Japon,JP,,,Extrême Orient
794305,Flûte à encoche / E.01453,Anonyme,Instrument de musique,Instrument à vent,Flûtes,Flûte à encoche,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028121.jpg,,,Afrique,Côte d'Ivoire,CI,,,Afrique Occidentale
794306,"Hautbois ""zurna"" / E.01483",Anonyme,Instrument de musique,Instrument à vent,Hautbois,Zurna,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028135.jpg,,,,,,,,Monde Arabe
794310,"Cithare tubulaire ""tjelepoung"" / E.1145",Anonyme,Instrument de musique,Instrument à cordes,Cithares,Celempung,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028170.jpg,,,Asie,Indonésie,ID,,,Java | Asie du Sud-Est
795163,Cithare tubulaire / E.1104,Anonyme,Instrument de musique,Instrument à cordes,Cithares,Cithare tubulaire,,,https://mimo-international.com/media/CM/IMAGE/CMIM000028167.jpg,,,Asie,Indonésie,ID,,,Nias | Asie du Sud-Est
795164,"Guimbarde ""karinding"" ou ""grinding"" / E.1069.1",Anonyme,Instrument de musique,Instrument à percussion,Guimbardes,Karinding,,,https://mimo-international.com/media/CM/IMAGE/CMIM000027639.jpg,,,Asie,,,,,Iles de la Sonde | Java | Asie du Sud-Est
795165,"Vièle ""terab enguiz"" / E.1483.1","Ghulam Husayn, Mirza (18..-1894 ?)",Instrument de musique,Instrument à cordes,Vièles,Vièle,Alfred Jean Baptiste Lemaire,,https://mimo-international.com/media/CM/IMAGE/CMIM000028651.jpg,,,Asie,Iran,IR,,,Moyen Orient
795166,"Flûte à encoche ""tanso"" / E.1588",Anonyme,Instrument de musique,Instrument à vent,Flûtes,Flûte à encoche,Min Yông-Ch'an,,https://mimo-international.com/media/CM/IMAGE/CMIM000027908.jpg,,,Asie,République de Corée,KR,,,Corée | Extrême Orient
795167,"Luth à manche long ""sursringar"" / E.1288",Anonyme,Instrument de musique,Instrument à cordes,Luths,Luth,Sourindro Mohun Tagore,,https://mimo-international.com/media/CM/IMAGE/CMIM000028571.jpg,,,Asie,Inde,IN,,,Bengale
